F_mean,F_max,F_min,F_rms,F_std_dev,F_skewness,F_crest_factor,F_form_factor,fault_type
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.95918367,60,42,47.18958723,4.681435958,0.01644429,1.271466938,1.004906464,15
47.41836735,60,42,47.6399121,4.612675207,-0.187925698,1.259448168,1.004672129,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
47.51020408,60,42,47.76408864,4.943484513,0.11156437,1.256173869,1.00534379,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.33673469,60,42,48.52802683,4.326718424,-0.621212814,1.236398921,1.00395749,15
45.85714286,51,42,46.07292356,4.47674403,0.293181828,1.106940825,1.004705498,15
46.04081633,51,42,46.25792817,4.49952659,0.208355253,1.10251371,1.004715638,15
46.68367347,51,42,46.89969758,4.519367118,-0.08297622,1.087427055,1.004627402,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
46.59183673,60,42,46.8262093,4.703227088,0.179858803,1.2813337,1.005030335,15
46.59183673,51,42,46.80855495,4.522194374,-0.041462172,1.089544423,1.00465142,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
47.24489796,51,34,47.46749694,4.615217377,-0.522364509,1.074419409,1.004711598,15
47.69387755,51,42,47.89081971,4.361046321,-0.558925501,1.064922261,1.004129296,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
46.96938776,51,34,47.19683058,4.651690928,-0.390438664,1.080581034,1.004842363,15
47.69387755,51,42,47.89081971,4.361046321,-0.558925501,1.064922261,1.004129296,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
47.69387755,51,42,47.89081971,4.361046321,-0.558925501,1.064922261,1.004129296,15
46.31632653,51,42,46.534056,4.519367118,0.08297622,1.095971518,1.004700923,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
47.32653061,51,42,47.53280285,4.446185693,-0.379538804,1.072943251,1.004358491,15
46.95918367,60,42,47.20709909,4.856536391,0.195158888,1.270995277,1.005279381,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.32653061,51,42,47.53280285,4.446185693,-0.379538804,1.072943251,1.004358491,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
47.51020408,60,42,47.74678106,4.771575845,-0.040236397,1.256629215,1.004979498,15
48.33673469,60,42,48.54505587,4.515594691,-0.398535304,1.235965207,1.00430979,15
48.33673469,60,42,48.52802683,4.326718424,-0.621212814,1.236398921,1.00395749,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
45.58163265,51,42,45.79401529,4.4279419,0.42344729,1.113682643,1.004659391,15
46.2244898,51,42,46.4421958,4.514651092,0.124594346,1.098139292,1.004709755,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
46.5,60,42,46.73492336,4.704132862,0.221102246,1.283836491,1.005052115,15
46.68367347,51,42,46.89969758,4.519367118,-0.08297622,1.087427055,1.004627402,15
47.05102041,51,42,47.26251049,4.489098936,-0.250607085,1.079079369,1.00449491,15
48.15306122,51,42,48.33461176,4.206896745,-0.802254062,1.055144505,1.00377028,15
46.87755102,51,34,47.10626285,4.660129873,-0.347531775,1.082658587,1.00487892,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
47.96938776,51,42,48.15758571,4.275208035,-0.701720238,1.059023189,1.003923293,15
48.42857143,60,42,48.61594599,4.286156089,-0.668112944,1.234162964,1.003869091,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
46.23469388,51,34,46.46734645,4.667945133,-0.056122598,1.097544919,1.005031991,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
46.59183673,51,42,46.80855495,4.522194374,-0.041462172,1.089544423,1.00465142,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
48.15306122,51,42,48.33461176,4.206896745,-0.802254062,1.055144505,1.00377028,15
46.68367347,51,42,46.89969758,4.519367118,-0.08297622,1.087427055,1.004627402,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
46.86734694,60,42,47.1165511,4.864425364,0.23485197,1.27343786,1.005317224,15
47.51020408,51,42,47.71214709,4.407689855,-0.467932198,1.068910186,1.004250519,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.32653061,51,42,47.53280285,4.446185693,-0.379538804,1.072943251,1.004358491,15
48.15306122,51,42,48.33461176,4.206896745,-0.802254062,1.055144505,1.00377028,15
47.69387755,60,42,47.9598046,5.069431663,0.163348401,1.251047633,1.005575706,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
45.48979592,51,42,45.70066761,4.407689855,0.467932198,1.115957439,1.004635582,15
46.04081633,51,42,46.25792817,4.49952659,0.208355253,1.10251371,1.004715638,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
46.68367347,51,42,46.89969758,4.519367118,-0.08297622,1.087427055,1.004627402,15
46.59183673,60,42,46.8262093,4.703227088,0.179858803,1.2813337,1.005030335,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
47.51020408,51,42,47.71214709,4.407689855,-0.467932198,1.068910186,1.004250519,15
47.42857143,51,34,47.64708698,4.581450722,-0.613674107,1.070369738,1.004607256,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
48.15306122,60,42,48.35170892,4.400918463,-0.529925778,1.240907537,1.004125339,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
46.78571429,51,34,47.01552067,4.666728031,-0.30505516,1.08474817,1.004911892,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
47.96938776,51,42,48.15758571,4.275208035,-0.701720238,1.059023189,1.003923293,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
47.05102041,51,42,47.26251049,4.489098936,-0.250607085,1.079079369,1.00449491,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
47.05102041,60,42,47.29747372,4.846876875,0.155664894,1.268566697,1.005238001,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
47.60204082,60,42,47.85341137,4.923622411,0.074289467,1.253829106,1.005280668,15
48.15306122,60,42,48.35170892,4.400918463,-0.529925778,1.240907537,1.004125339,15
48.42857143,60,42,48.61594599,4.286156089,-0.668112944,1.234162964,1.003869091,15
46.68367347,51,42,46.89969758,4.519367118,-0.08297622,1.087427055,1.004627402,15
45.67346939,51,42,45.88717308,4.446185693,0.379538804,1.111421702,1.004678946,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
46.5,60,42,46.73492336,4.704132862,0.221102246,1.283836491,1.005052115,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
46.87755102,51,34,47.10626285,4.660129873,-0.347531775,1.082658587,1.00487892,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
47.96938776,51,42,48.15758571,4.275208035,-0.701720238,1.059023189,1.003923293,15
48.42857143,60,42,48.61594599,4.286156089,-0.668112944,1.234162964,1.003869091,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
46.41836735,51,34,46.6507869,4.674836056,-0.138323334,1.093229148,1.00500706,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
45.94897959,51,42,46.16551854,4.489098936,0.250607085,1.104720614,1.004712595,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
46.95918367,60,42,47.20709909,4.856536391,0.195158888,1.270995277,1.005279381,15
47.32653061,51,42,47.53280285,4.446185693,-0.379538804,1.072943251,1.004358491,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
47.87755102,60,42,48.08601986,4.495737514,-0.398142727,1.247763907,1.004354209,15
47.87755102,60,42,48.12038475,4.853026064,-0.037070132,1.246872823,1.005071975,15
48.33673469,60,42,48.52802683,4.326718424,-0.621212814,1.236398921,1.00395749,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
45.48979592,51,42,45.70066761,4.407689855,0.467932198,1.115957439,1.004635582,15
46.2244898,51,42,46.4421958,4.514651092,0.124594346,1.098139292,1.004709755,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
46.59183673,51,42,46.80855495,4.522194374,-0.041462172,1.089544423,1.00465142,15
46.68367347,60,42,46.91731763,4.700508722,0.1388203,1.278845489,1.005004837,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
47.96938776,51,42,48.15758571,4.275208035,-0.701720238,1.059023189,1.003923293,15
47.23469388,51,42,47.4428765,4.462445865,-0.336138531,1.074976978,1.004407409,15
47.70408163,51,34,47.91520997,4.516200355,-0.75727424,1.064380184,1.004425792,15
47.69387755,51,42,47.89081971,4.361046321,-0.558925501,1.064922261,1.004129296,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
46.60204082,51,34,46.83350885,4.674430989,-0.221162988,1.08896389,1.004966908,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
47.23469388,60,42,47.47770691,4.822201705,0.077109902,1.263751009,1.005144799,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
47.41836735,60,42,47.67459855,4.961550035,0.148964853,1.258531835,1.005403628,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.33673469,60,42,48.52802683,4.326718424,-0.621212814,1.236398921,1.00395749,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
45.67346939,51,42,45.88717308,4.446185693,0.379538804,1.111421702,1.004678946,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
46.68367347,60,42,46.91731763,4.700508722,0.1388203,1.278845489,1.005004837,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
48.15306122,51,42,48.33461176,4.206896745,-0.802254062,1.055144505,1.00377028,15
46.87755102,51,34,47.10626285,4.660129873,-0.347531775,1.082658587,1.00487892,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
47.96938776,51,42,48.15758571,4.275208035,-0.701720238,1.059023189,1.003923293,15
48.42857143,60,42,48.61594599,4.286156089,-0.668112944,1.234162964,1.003869091,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
47.06122449,51,34,47.28722484,4.641401154,-0.43383655,1.078515396,1.004802262,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.52040816,51,42,48.68673289,4.041612396,-1.020632262,1.047513295,1.003427933,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
45.94897959,51,42,46.16551854,4.489098936,0.250607085,1.104720614,1.004712595,15
47.78571429,51,42,47.97990651,4.334588769,-0.605593781,1.062944964,1.004063813,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
47.60204082,51,42,47.80156688,4.385401734,-0.51306588,1.066910634,1.004191544,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
47.14285714,51,42,47.35277937,4.47674403,-0.293181828,1.077022314,1.004452896,15
47.05102041,60,42,47.29747372,4.846876875,0.155664894,1.268566697,1.005238001,15
47.23469388,51,42,47.4428765,4.462445865,-0.336138531,1.074976978,1.004407409,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.69387755,51,42,47.89081971,4.361046321,-0.558925501,1.064922261,1.004129296,15
47.51020408,60,42,47.72946722,4.593237741,-0.229295953,1.257085057,1.004615075,15
48.24489796,60,42,48.47406207,4.732125837,-0.185449103,1.237775368,1.004750018,15
48.33673469,60,42,48.52802683,4.326718424,-0.621212814,1.236398921,1.00395749,15
47.51020408,51,42,47.71214709,4.407689855,-0.467932198,1.068910186,1.004250519,15
45.48979592,51,42,45.70066761,4.407689855,0.467932198,1.115957439,1.004635582,15
46.2244898,51,42,46.4421958,4.514651092,0.124594346,1.098139292,1.004709755,15
47.05102041,51,42,47.26251049,4.489098936,-0.250607085,1.079079369,1.00449491,15
46.68367347,60,42,46.91731763,4.700508722,0.1388203,1.278845489,1.005004837,15
46.5,51,42,46.71723451,4.523136399,0,1.091674208,1.00467171,15
46.95918367,51,42,47.17206887,4.49952659,-0.208355253,1.081148256,1.004533409,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
46.87755102,51,34,47.10626285,4.660129873,-0.347531775,1.082658587,1.00487892,15
48.06122449,51,42,48.24617993,4.242194352,-0.751380002,1.05707851,1.00384833,15
47.87755102,51,42,48.0688282,4.305990328,-0.653159851,1.060978641,1.003995133,15
48.24489796,60,42,48.43994809,4.36495232,-0.575177336,1.238647075,1.004042917,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
46.41836735,51,34,46.6507869,4.674836056,-0.138323334,1.093229148,1.00500706,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
48.6122449,51,42,48.77436597,3.99389393,-1.079773293,1.045631224,1.003334984,15
48.42857143,51,42,48.59894179,4.086689483,-0.963493805,1.049405566,1.003517972,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
48.33673469,51,42,48.51099181,4.129211696,-0.908163658,1.051308128,1.003605066,15
48.24489796,51,42,48.42288209,4.169257207,-0.854468751,1.053221076,1.00368918,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.7755102,51,42,46.99066342,4.514651092,-0.124594346,1.085321983,1.004599698,15
46.95918367,60,42,47.18958723,4.681435958,0.01644429,1.271466938,1.004906464,15
47.41836735,60,42,47.6399121,4.612675207,-0.187925698,1.259448168,1.004672129,15
46.86734694,51,42,47.08145352,4.508040366,-0.166369406,1.083229089,1.004568353,15
47.41836735,51,42,47.62255939,4.4279419,-0.42344729,1.070921022,1.00430618,15
